entrez	max_FC_log2
266977	-1.9508654470694
4359	-1.94947822442083
100270920	-1.94892581540573
2826	-1.94798069163017
285676	-1.94780814023293
642290	-1.94748318035442
106479099	-1.94700691238612
26775	-1.94675686216766
6662	-1.94670350188903
54538	-1.94656074103854
104355141	-1.94612688041099
9720	-1.94490788110629
5351	-1.94474073081936
344838	-1.94396596508567
56122	-1.94250193076964
100289237	-1.94195271463213
90525	-1.94148618413269
102723557	-1.94110631094643
107075154	-1.94110631094643
440822	-1.94110631094643
146336	-1.94110631094643
6976	-1.94110631094643
3593	-1.94110631094643
56969	-1.94110631094643
266629	-1.94110631094643
28664	-1.94110631094643
286460	-1.94090402229976
10133	-1.94067036529892
8613	-1.93787911333121
56666	-1.93706396074641
6608	-1.93653358115661
56132	-1.93357502177978
342	-1.93288580414146
11170	-1.93288580414146
5118	-1.9324267081219
5552	-1.93238397702544
55075	-1.9323694477215
83871	-1.9318179336903
374879	-1.93152548018882
4992	-1.93141291474259
8484	-1.93119084208135
145376	-1.93111453928927
642687	-1.93045906674692
401253	-1.93045906674692
728978	-1.93045906674692
283692	-1.9292970086568
5624	-1.92858925250884
102800310	-1.92848527821202
644378	-1.92785021424416
89797	-1.92755717087482
23179	-1.92710915986719
283985	-1.92705573001874
100499227	-1.92684200242629
80231	-1.92599941855622
28448	-1.92599941855622
101929559	-1.92599941855622
6862	-1.92599941855622
8532	-1.92589554160468
26249	-1.92471976315242
106479197	-1.92461818815786
100462792	-1.92376441417291
148189	-1.9233784279922
10361	-1.92238928789893
151827	-1.92216202894791
84898	-1.92169584285892
1102	-1.92098633920659
386757	-1.92074684476853
83937	-1.91983299165723
643236	-1.91770587836635
106481749	-1.91753783980803
131368	-1.91725956899206
255167	-1.91616840919653
100874014	-1.91511110241349
1674	-1.91511110241349
3442	-1.91511110241349
342574	-1.91511110241349
100873875	-1.91511110241349
84075	-1.91511110241349
100873937	-1.91511110241349
129804	-1.91490583883757
23480	-1.91477075270009
55862	-1.9146763776311
127733	-1.91343344147529
51666	-1.91328836680667
10157	-1.91308151937177
284541	-1.91212724397467
400927	-1.91165659599718
80833	-1.91164998333528
9241	-1.9113423801796
441154	-1.91073266190291
103752589	-1.91001863316233
838	-1.90939745121909
3589	-1.90707814940258
642345	-1.90617797764348
347273	-1.90587782263545
27123	-1.90587782263545
143	-1.90581151101106
63973	-1.90458043492132
348021	-1.90395331252897
6615	-1.90366387321121
340198	-1.90349201914665
10395	-1.9026966733838
285154	-1.90156722004373
100506433	-1.90133736432195
1829	-1.9008097054174
106479037	-1.90046432644909
399656	-1.90046432644909
23769	-1.90046432644909
100288283	-1.90046432644909
1139	-1.90046432644909
3772	-1.90046432644909
338739	-1.90046432644909
55520	-1.89953053007939
85360	-1.89881835360553
56341	-1.89876002023684
8985	-1.89671595487356
339524	-1.89654075851299
26064	-1.8953387954229
6035	-1.89523352012432
3556	-1.89480845226405
102724550	-1.89471110111523
100506779	-1.89470328806668
79883	-1.89233953143547
100861435	-1.89205208663289
55337	-1.89135045827406
150280	-1.89106562844684
106479200	-1.89106562844684
107075112	-1.89106562844684
482	-1.89022514194425
285556	-1.88957601030635
260293	-1.88952346363843
197	-1.88941683393493
2266	-1.88828961250298
3037	-1.88818599667065
135656	-1.88596475675397
23314	-1.88522544528515
159091	-1.88490159183546
100996571	-1.88452278258006
643459	-1.88452278258006
441727	-1.88452278258006
145942	-1.88452278258006
54738	-1.88452278258006
168455	-1.88320067878813
101928514	-1.88276232471563
6515	-1.88071797827621
100506787	-1.87970576628229
100129167	-1.87970576628229
10479	-1.87921803017296
10642	-1.87815230964367
151636	-1.87803328030976
5562	-1.87779904719797
57529	-1.877744249949
143888	-1.87731120325781
10158	-1.87641874219672
101929726	-1.87635305910098
10255	-1.87601128272455
729956	-1.87601128272455
814	-1.87547764297706
64094	-1.87525422180084
161176	-1.87338976621105
100421599	-1.87308788751778
100653423	-1.87308788751778
763	-1.87308788751778
4046	-1.87251922568902
4115	-1.87224445280163
56776	-1.8717176177557
28996	-1.87076724329441
646577	-1.87071698305503
201477	-1.86937055734752
107985879	-1.86909093818957
57683	-1.86893179758528
7035	-1.8679486237542
2162	-1.86789646399265
1809	-1.86691541289518
7681	-1.86629345483361
2114	-1.86585994133254
942	-1.86569890828841
6236	-1.8655695360029
11330	-1.86464814710511
55970	-1.86460850665838
374768	-1.86411657191823
23111	-1.86367743150925
106479162	-1.86294724802092
414236	-1.86262247031511
221895	-1.86241235163761
4648	-1.86171289967198
968	-1.86119436761372
1301	-1.86027523633339
6443	-1.86011158727371
109729172	-1.85970865887845
283209	-1.85967153192571
303	-1.85883613891641
100036574	-1.856589517071
23336	-1.85651197653075
7781	-1.85641756356874
28369	-1.85526490701899
27156	-1.85509629893829
255631	-1.85404595122775
54625	-1.85220055496096
56975	-1.84963334569993
100418924	-1.84799690655495
391538	-1.84799690655495
503582	-1.84799690655495
136371	-1.84799690655495
100423060	-1.84799690655495
138240	-1.84799690655495
6355	-1.84799690655495
100874063	-1.84799690655495
1669	-1.84799690655495
105379270	-1.84799690655495
100505557	-1.84799690655495
344813	-1.84799690655495
28317	-1.84799690655495
442252	-1.84799690655495
644578	-1.84799690655495
729950	-1.84799690655495
105377477	-1.84799690655495
100422588	-1.84799690655495
100422589	-1.84799690655495
359772	-1.84799690655495
100873224	-1.84799690655495
100507679	-1.84799690655495
4618	-1.84799690655495
8735	-1.84799690655495
100421718	-1.84799690655495
283297	-1.84799690655495
403227	-1.84799690655495
392377	-1.84799690655495
127064	-1.84799690655495
81696	-1.84799690655495
5620	-1.84799690655495
284274	-1.84799690655495
111064648	-1.84799690655495
342898	-1.84799690655495
360002	-1.84799690655495
360003	-1.84799690655495
9407	-1.84799690655495
54209	-1.84799690655495
100420920	-1.84799690655495
646915	-1.84799690655495
28299	-1.84799690655495
100271342	-1.84799690655495
728116	-1.84799690655495
199699	-1.84799690655495
55340	-1.84799690655495
105377736	-1.84799690655495
101929607	-1.84799690655495
106479242	-1.84799690655495
284367	-1.84799690655495
100310855	-1.84799690655495
9200	-1.84713116941832
10135	-1.84711211396847
100505679	-1.84661036628399
1992	-1.84631485548311
164633	-1.8456260020922
100996425	-1.84385717619403
163747	-1.84365797083061
1555	-1.84294721627217
100271272	-1.84101047623884
25984	-1.84047769990926
79642	-1.83886144712978
51316	-1.83836579110987
3142	-1.83799825052883
57573	-1.83785845976537
79927	-1.83688495143473
123	-1.83474526744168
25775	-1.83409130452973
10257	-1.8338201040178
100133038	-1.83365588348793
8642	-1.83202327034721
126374	-1.83127376300796
4050	-1.83038136363798
201191	-1.83020982356978
2267	-1.82968502827801
55586	-1.8293812283876
153830	-1.82908017502957
51375	-1.82850527245462
285598	-1.82801861443003
57480	-1.82764411071114
100151684	-1.82757625364837
140462	-1.82740086425936
55064	-1.82695749504625
6750	-1.82693529102712
64064	-1.82689832870077
347509	-1.82597060022495
64859	-1.82580015602328
10475	-1.82573964789625
23194	-1.82561574704083
114905	-1.82491329344191
64288	-1.82362273525975
26278	-1.82280308848696
2004	-1.82274016335639
29969	-1.82099859616673
55384	-1.82077543781993
165215	-1.81971609818073
10518	-1.8195277355341
100419074	-1.81942775435818
285314	-1.81942775435818
432	-1.81788431466129
3655	-1.81729568592921
51232	-1.81673552335824
100271390	-1.81623434417016
106481006	-1.81557542886257
375323	-1.8145739050175
5145	-1.81404957463161
55693	-1.81365169269073
100528019	-1.81323148839427
26508	-1.81273580206715
147429	-1.81237299682423
8506	-1.81211741885417
6916	-1.81161958585519
83595	-1.81027724060579
688	-1.80933615297364
64778	-1.80848429033708
1559	-1.80791946717962
642424	-1.8073549220576
100132541	-1.80685821176146
284080	-1.80677424382844
110806285	-1.80654646306145
7087	-1.80603171128263
28878	-1.80570518483851
4091	-1.80449216429983
2525	-1.80411738045842
9762	-1.80403006249679
359749	-1.8036027871965
5149	-1.8036027871965
79839	-1.80340581341837
117144	-1.80300073609195
85377	-1.80261288224052
7545	-1.80226836373853
100271715	-1.80225131633337
2564	-1.80158644159799
9783	-1.80146916720717
6915	-1.80141333088766
389161	-1.80069119177659
114038	-1.80058396408017
27350	-1.80031645068608
10477	-1.80008128418325
25975	-1.80006242949125
7429	-1.79905918363775
55504	-1.79888547408698
4856	-1.79834213372147
10517	-1.79787342712911
219770	-1.79737083348498
84870	-1.79737083348498
642587	-1.79615957128213
2995	-1.79553917181041
339535	-1.79544260087435
3765	-1.79525544448298
4016	-1.79525242266064
27115	-1.79471682396491
441394	-1.79354912253257
388555	-1.79354912253257
389072	-1.79327372021411
9162	-1.79295554299699
132158	-1.79281849731616
7456	-1.79096596151857
8935	-1.7904778101326
57829	-1.79028140869866
23616	-1.79027487649427
100128830	-1.79004955734567
2299	-1.78997092160873
30008	-1.78988808586317
7940	-1.78910321750138
7845	-1.78910321750138
7010	-1.78910321750138
9173	-1.78875770318027
100873202	-1.78749473357491
219670	-1.7874553646199
22822	-1.78719119467593
94031	-1.78659636189081
100419070	-1.78659636189081
94026	-1.78659636189081
493	-1.78508930099242
646758	-1.78498710902915
353376	-1.78497261941114
3694	-1.78478842158664
9499	-1.78457152641332
100507347	-1.78413696460803
10979	-1.78314576220498
162394	-1.78270362475883
2268	-1.78176320815486
3039	-1.78135101339265
23529	-1.7802098812101
107048981	-1.7798768126077
27199	-1.77967961520506
100130192	-1.7796099315747
101927768	-1.77946552488413
8725	-1.7789232563699
1098	-1.77879939619592
56606	-1.77872407172138
1123	-1.77789948185702
56648	-1.77788725202701
100128285	-1.77760757866355
105377556	-1.77760757866355
106479446	-1.77760757866355
100131390	-1.77760757866355
100129074	-1.77760757866355
27242	-1.77708324827766
101927155	-1.77692903587098
7077	-1.77619566326324
84056	-1.77591105332745
8540	-1.7736875513373
10251	-1.77295455353425
5336	-1.77244967850962
387733	-1.77149876908091
90161	-1.77124135461467
161159	-1.7702417490405
5054	-1.77013998162085
6672	-1.76982211559113
203477	-1.76909607880803
9478	-1.7677932888366
3083	-1.767597833741
101928040	-1.76750698869458
23022	-1.76741084643742
80759	-1.76641756063657
100129143	-1.76553474636298
302	-1.76362957106866
2810	-1.76354694463389
10447	-1.76289784655817
147872	-1.76260541532431
284340	-1.76216614829135
121456	-1.76148791330027
8631	-1.76082093636344
146802	-1.76053406530461
26998	-1.76053406530461
2984	-1.76053406530461
282618	-1.76004920727925
116071	-1.75888943272096
387911	-1.75849058756794
9941	-1.75841730472595
55244	-1.75792085735801
554279	-1.75745936014135
23034	-1.75678453733607
107075171	-1.75607441711391
10536	-1.75555279290373
645326	-1.75534761858928
107075107	-1.75488750216347
400110	-1.75391051253612
106479269	-1.75380455407835
103689917	-1.75113536730236
100420005	-1.75018488319818
26034	-1.75008315002803
677805	-1.74975234283886
79836	-1.74947922829862
114036	-1.74904249612265
91734	-1.74846123300404
102724539	-1.74846123300404
100874072	-1.74846123300404
9745	-1.74846123300404
390110	-1.74846123300404
643311	-1.74846123300404
2986	-1.74846123300404
101927331	-1.74846123300404
100506759	-1.74846123300404
450234	-1.74846123300404
100288802	-1.74846123300404
121599	-1.74846123300404
5535	-1.74846123300403
976	-1.74801146502274
574029	-1.74644999822551
54567	-1.74611729253574
106481827	-1.74591455089369
23333	-1.74517983355874
10472	-1.74513419654326
2151	-1.74442430825489
100506581	-1.74424531512702
5026	-1.74406493094212
57214	-1.74402898668877
574414	-1.74336336536436
168448	-1.74302734695341
124602	-1.74302734695341
106480899	-1.74220224253235
100270918	-1.74214583327189
23704	-1.74167943222009
4035	-1.74166065373963
106479485	-1.74108170263844
84466	-1.74068388241232
7168	-1.74052006099524
23331	-1.74049797006285
4081	-1.74035618336698
4739	-1.73965663750628
79853	-1.73837241538045
3500	-1.7378960650407
7040	-1.73753013928822
57584	-1.73679171947121
101927117	-1.73578740296892
10403	-1.73539976216359
3659	-1.73443820113575
729248	-1.73421414515425
6330	-1.7337083643616
102724130	-1.73251968913501
54504	-1.73133579940137
92745	-1.73053932500677
8898	-1.72900787838617
100131551	-1.72850662662839
100270976	-1.72799713044432
5463	-1.7279204545632
5311	-1.72771619711006
105373509	-1.72729442068881
11117	-1.7258598040669
26010	-1.72563602583634
84814	-1.72527774830182
4628	-1.72498098484335
5308	-1.72452261076503
54577	-1.72451676403585
6717	-1.72436899462967
102723354	-1.72322394150501
443	-1.72246602447109
100874267	-1.72246602447109
100130687	-1.72246602447109
220296	-1.72246602447109
100422256	-1.72246602447109
285588	-1.72246602447109
100526664	-1.72246602447109
80168	-1.72233094698952
285590	-1.72100227717623
7220	-1.71984265567011
6646	-1.71847041732169
51676	-1.71787291317061
390345	-1.71768141531656
924	-1.71718206651618
6526	-1.71688211203945
3049	-1.7166803591483
7052	-1.71602695960654
387522	-1.71502304128553
3119	-1.71381349460531
64761	-1.71378287875094
55567	-1.71207441862449
102723775	-1.71186672421371
100507540	-1.71179252295664
100462732	-1.71049338280502
28344	-1.71049338280502
137797	-1.71049338280501
26025	-1.71011763204345
100289170	-1.70983446749743
114908	-1.70901918657002
154197	-1.70883415888332
4066	-1.70859384988953
116444	-1.70839083925937
106480725	-1.70664105730941
106479442	-1.70664105730941
83666	-1.70633930489733
100131755	-1.70623653415641
122786	-1.7060776145993
414245	-1.70601844561555
400406	-1.7058898492524
255324	-1.70563094152095
59082	-1.70555264153474
23452	-1.7054852620872
153769	-1.70499177729506
4888	-1.70473985557472
200316	-1.7040246007891
100422686	-1.70360699721978
105372955	-1.70360699721977
83690	-1.70220736192974
221468	-1.7019731408267
106480687	-1.70191864706701
54149	-1.70142239239002
5797	-1.70049801608449
91392	-1.70042542617827
2730	-1.69966430114677
2281	-1.699392605966
2645	-1.69913352064047
6582	-1.69913352064047
64115	-1.69878922597974
87	-1.69843252387078
9194	-1.69761573013389
345630	-1.69454895065474
9510	-1.69400615729995
54097	-1.69388286654329
1647	-1.69366614974231
222698	-1.69249897574792
126917	-1.69198475133054
441308	-1.69187770463767
50649	-1.69167716418067
1612	-1.69106842108297
106479039	-1.69045562956847
283575	-1.69045562956847
8784	-1.69040883060517
89795	-1.68986557733676
54557	-1.68959258009032
59342	-1.68935216060787
64919	-1.68909331120389
105373368	-1.68812556977656
641364	-1.6871057169777
646096	-1.68684211474037
5465	-1.6868143863355
4088	-1.68641168588158
54435	-1.6861714205846
55086	-1.68577451305675
730755	-1.68495434847192
1485	-1.6838058606407
105378732	-1.68343708437476
5236	-1.68327341134854
768097	-1.68199608289102
25830	-1.68182518838268
5337	-1.68085015237642
1303	-1.68054723122588
400550	-1.68031037730864
5924	-1.6801197337615
64420	-1.67962076450198
23553	-1.67903595128342
1824	-1.67821957344974
1596	-1.67807190511264
100874371	-1.67807190511264
911	-1.67807190511264
729391	-1.67807190511264
100132121	-1.67807190511264
644495	-1.67807190511264
3447	-1.67807190511264
3586	-1.67807190511264
3844	-1.67807190511264
337882	-1.67807190511264
106479034	-1.67807190511264
254910	-1.67807190511264
105373460	-1.67807190511264
85509	-1.67807190511264
100287366	-1.67807190511264
646875	-1.67807190511264
728567	-1.67807190511264
644384	-1.67807190511264
54027	-1.67807190511264
728843	-1.67807190511264
100271262	-1.67807190511264
100128991	-1.67807190511264
6327	-1.67807190511264
90655	-1.67807190511264
728402	-1.67807190511264
643384	-1.67807190511264
106480688	-1.67807190511264
344709	-1.67807190511264
221191	-1.67807190511264
650808	-1.67807190511264
100133005	-1.67664561232134
256472	-1.67483353104609
55228	-1.67480502895789
100507218	-1.67257292470815
2993	-1.67069237474704
283234	-1.67012988398383
101927111	-1.66964454548046
340156	-1.66938332399253
29062	-1.66879001879123
11168	-1.66859803783967
100130621	-1.66851759839939
79667	-1.66791203889242
4493	-1.66762185801199
100885848	-1.66717397541452
338	-1.666390100065
149998	-1.666390100065
645455	-1.66609926344656
8877	-1.66588923859595
222950	-1.66586284741742
79054	-1.6657935753342
55220	-1.66551885476955
53358	-1.66551885476955
78986	-1.66536085336308
100874107	-1.66513284940514
400002	-1.66513284940514
201305	-1.66480842226557
28642	-1.66370561594244
57537	-1.66339884073378
3090	-1.66264186454303
1839	-1.66236269928302
50846	-1.66158378232407
54769	-1.66158378232407
646278	-1.66155546781465
6715	-1.66123495814405
4354	-1.66123053025221
23586	-1.66111339793502
170954	-1.66031094479954
4703	-1.65978974821204
407975	-1.65909342626417
100874377	-1.65896308216493
4192	-1.65765978190908
5352	-1.65682137382759
6792	-1.65651241484913
101928845	-1.65619225636109
10332	-1.65535182861255
100128834	-1.65535182861255
285203	-1.65477410984585
111188141	-1.65475083087802
9672	-1.6544993926508
200407	-1.65444040332424
2274	-1.65409955178296
55034	-1.65208606135434
8842	-1.65104491772427
9754	-1.65070962725754
5954	-1.65021814172135
51704	-1.65019664422601
100873933	-1.65005752894304
4206	-1.65005752894304
111064646	-1.64982740100698
1036	-1.64750758732624
147948	-1.64720782704686
100132948	-1.64694938761686
8638	-1.64675208265481
317729	-1.6463630453853
100287193	-1.6463630453853
8489	-1.64603807747292
3780	-1.64558405236373
27128	-1.64545048354344
93979	-1.64545048354344
100874043	-1.64542714198505
2869	-1.64504771779908
9466	-1.64447856992088
146713	-1.64370629159381
8777	-1.64248593817536
347853	-1.64234039179873
54766	-1.64154602908752
642317	-1.64154602908752
101928795	-1.64154602908752
284355	-1.64154602908752
84502	-1.64154602908752
139735	-1.64154602908752
153579	-1.64015157960058
101927586	-1.64001902126579
92346	-1.63966384350955
30818	-1.63940927188848
100996342	-1.63890130783196
9721	-1.6386639070302
387119	-1.63856724431699
7277	-1.6375105516226
89869	-1.63742992061529
100506244	-1.63500318322075
727676	-1.63388521357188
404266	-1.63329096480895
493987	-1.63287248568254
374286	-1.63280672190939
23281	-1.63251975329823
1496	-1.63243382360862
116135	-1.63226821549951
101928001	-1.63226821549951
728643	-1.63202086101269
442197	-1.63193336693334
7148	-1.63116565905235
11278	-1.6286540540724
100874322	-1.62855176926884
100132153	-1.62848987626208
887	-1.62806852516998
56128	-1.62788509105556
284836	-1.62714796994996
200728	-1.62691130002697
3107	-1.62672070028721
9079	-1.6256044852185
388512	-1.6256044852185
100130279	-1.6256044852185
106481129	-1.6256044852185
100287512	-1.6256044852185
1096	-1.6256044852185
3467	-1.6256044852185
100506527	-1.6256044852185
341128	-1.6256044852185
147199	-1.6256044852185
100132159	-1.62482988383566
51062	-1.62472845008805
3815	-1.62471933355039
1286	-1.62395663233702
64759	-1.62309027267457
1608	-1.62301110857034
1545	-1.62153230350094
101928205	-1.62058641045188
84734	-1.62042075616206
50507	-1.62019098903214
143662	-1.62013272257167
644192	-1.61965521888732
57616	-1.6195427324313
8482	-1.61950295123166
9363	-1.61899267235862
106480986	-1.61879609579703
151393	-1.61798255731684
9435	-1.61780018971616
3651	-1.61765111942733
10982	-1.61714737960348
387755	-1.61667136044849
359804	-1.61667136044849
110806271	-1.61667136044849
50834	-1.61667136044849
2982	-1.61620243096414
644022	-1.61570602415226
101927592	-1.61563419646357
645927	-1.61560781816598
6323	-1.61547505074595
375035	-1.61515555019404
220832	-1.61474596974381
84632	-1.6146333673975
594841	-1.61379115378038
414061	-1.61379115378037
56120	-1.61336621572482
7712	-1.61261884362402
81792	-1.61171383874777
440854	-1.61152071220403
3936	-1.61115044176801
645256	-1.6109577092541
7093	-1.6109577092541
5099	-1.6107445240935
304	-1.61023802579365
9933	-1.6089690869694
7076	-1.60841652221126
29075	-1.60816989188248
57559	-1.60741136845253
59271	-1.60739329721022
8739	-1.60712415064532
170680	-1.60680354926074
57722	-1.60573917939322
253461	-1.60476682239138
5971	-1.60451554317796
2911	-1.60407132366886
339521	-1.60407132366886
129025	-1.6013147061286
148641	-1.60107450539748
107984439	-1.60006939311136
24138	-1.59971568684267
7504	-1.59940638986399
8120	-1.59933022541953
2195	-1.59932068814503
79400	-1.59684188608097
56977	-1.59674258258847
6536	-1.59441271106918
103724388	-1.59424031430917
151475	-1.59424031430917
641518	-1.59385890120955
2687	-1.5935829832935
401237	-1.59354634694185
100861449	-1.59318300752613
5788	-1.59262716277223
80311	-1.5924700373901
101927688	-1.59225164373981
6363	-1.59165715329516
3339	-1.5916432202032
150368	-1.59157011310904
677837	-1.5908816150204
106481834	-1.5906090638623
10850	-1.58913817669235
651714	-1.58816568917461
9654	-1.58803982315945
11174	-1.58799656081079
56160	-1.58731140910482
84909	-1.58640992623747
6487	-1.58620124538925
339488	-1.58527106559045
26957	-1.58496250072116
100131953	-1.58496250072116
100127960	-1.58496250072116
57105	-1.58496250072116
100129871	-1.58496250072116
100419948	-1.58496250072116
27177	-1.58496250072116
283483	-1.58496250072116
107080624	-1.58496250072116
107075188	-1.58496250072116
120065	-1.58496250072116
326617	-1.58496250072116
122665	-1.58496250072116
1617	-1.58496250072116
10249	-1.58496250072116
730198	-1.58496250072116
106479528	-1.58496250072116
643996	-1.58496250072116
127495	-1.58447253806035
3459	-1.5820025732724
11142	-1.5816833985271
58528	-1.58126284944559
57348	-1.58121036586005
2526	-1.58103144913124
6855	-1.57959256558491
441783	-1.57790774318721
27141	-1.57725489583151
1512	-1.57628423403223
55117	-1.5761533445977
9260	-1.57601455733186
284988	-1.57591736111815
386597	-1.5742360941281
10003	-1.5739339997108
3549	-1.57337452644594
106479313	-1.57337452644594
101927101	-1.57271890496641
10019	-1.57260957971657
2039	-1.57229496785782
246285	-1.57178711197342
1948	-1.57156269067526
106481066	-1.57115670119613
280664	-1.57021591535197
7125	-1.56949938333335
196	-1.5689893444534
115650	-1.56897046795325
286464	-1.56788898736221
401093	-1.56704059272389
100312825	-1.56642654928373
100128016	-1.56559717585422
6578	-1.56449839816144
653464	-1.56440137881552
11049	-1.5625946876927
5334	-1.56199102433359
730041	-1.56111575876679
100506775	-1.56093927151464
146212	-1.5605783420942
100303453	-1.56001614359093
579	-1.55978393772516
1852	-1.55957122509631
100129320	-1.55849028935996
3745	-1.55816965483461
56123	-1.55712985583599
100129195	-1.55712641795601
105373597	-1.5567656088905
653656	-1.5567656088905
106481687	-1.55655267101686
84054	-1.55581615506164
105377165	-1.5544972199941
104355143	-1.5544972199941
100130108	-1.55323663299447
112597	-1.5529541757628
100420916	-1.55254102302878
101929694	-1.55254102302878
100128102	-1.55254102302878
652670	-1.55254102302878
400258	-1.55254102302878
55363	-1.55254102302878
54900	-1.55254102302878
100270847	-1.55254102302878
125206	-1.55146558873307
106480489	-1.55002871061177
22800	-1.54996367662213
404663	-1.54909978032293
100885850	-1.54879995988846
7798	-1.5477914669963
2670	-1.54756988087851
100418799	-1.54682737183439
5992	-1.54682737183439
9881	-1.5463966046766
100874223	-1.54620645723866
3460	-1.54612471179691
677836	-1.54469429944903
57001	-1.54419509227914
116843	-1.54254124608203
57664	-1.54237381432117
2621	-1.54212995815764
401	-1.5413355683209
11080	-1.54123102002246
2590	-1.54101819314197
6462	-1.54094208814912
55116	-1.53924591466764
81786	-1.53910810673875
100131934	-1.53866884844722
388646	-1.53866884844722
79070	-1.53810236368844
3912	-1.53800765593573
102723510	-1.5373436285289
23433	-1.53702108766251
84620	-1.53659947915976
645980	-1.53605290024021
6594	-1.53533312421579
10650	-1.53473944018704
80714	-1.53457463481061
3594	-1.53433642765119
774	-1.53420920025652
146429	-1.53228339512619
26095	-1.53199364562469
9686	-1.53187699033508
3827	-1.53096761108043
100873940	-1.53096761108043
339906	-1.53051471669878
131544	-1.53044574268108
5154	-1.52992670552237
101928464	-1.52923965626205
3797	-1.52923542412056
140738	-1.52876236195069
26083	-1.52786209349064
101928913	-1.5270445946205
388650	-1.52682486816672
100506000	-1.52674788677586
692157	-1.52650672183665
341880	-1.52606881166759
326342	-1.52606881166759
139425	-1.52606881166759
2864	-1.52606881166759
100874044	-1.52606881166759
5024	-1.52606881166759
100506099	-1.52606881166759
440163	-1.52606881166759
220202	-1.52606881166759
1587	-1.52606881166759
282697	-1.52606881166759
391075	-1.52606881166759
391099	-1.52606881166759
100505515	-1.52606881166759
107984884	-1.52606881166759
100885782	-1.52606881166759
100132321	-1.52606881166759
149950	-1.52606881166759
346524	-1.52606881166759
5161	-1.52606881166759
644871	-1.52606881166759
399694	-1.52563886231531
93659	-1.52499257510825
94025	-1.52469096158648
11199	-1.52442095878611
100507171	-1.52392214330405
1143	-1.5238288499697
391552	-1.52379863804276
441212	-1.5237079683219
6860	-1.52242103465244
9859	-1.52205902256138
100191039	-1.52134640142518
80781	-1.52107325487772
255877	-1.52083216330144
100289191	-1.52059368160144
9033	-1.52019224533092
10150	-1.51978576966439
608	-1.51937415909358
100874071	-1.51937415909358
147660	-1.5187824575891
26050	-1.5186402517339
100420013	-1.51829146107587
440119	-1.51749953294242
971	-1.51749488911661
55531	-1.51580047621376
105378309	-1.51580047621376
101928484	-1.51557643784995
646802	-1.51522142943059
162461	-1.51465584639449
8543	-1.51457651259102
5376	-1.51457494545351
7350	-1.51457317282976
84456	-1.51428424376638
84314	-1.51393388250617
65217	-1.51301265884214
163071	-1.51260875538916
51146	-1.51239387477051
106480443	-1.51235193291308
653333	-1.51185495244789
100271643	-1.51096191927738
9258	-1.51057005251831
441869	-1.50936060501444
105377138	-1.50865913340796
541468	-1.5079482810995
389125	-1.50793572090761
101928969	-1.50661308576624
100775104	-1.50616286880112
56111	-1.50539524340284
79041	-1.50526749294532
342926	-1.5049375092025
101410541	-1.50404250533759
100996291	-1.50404250533759
84432	-1.50404250533759
100420574	-1.50404250533759
106481825	-1.50404250533759
54873	-1.50356165194401
100873985	-1.50263776623332
100505478	-1.50072596355312
51308	-1.50065409963819
2308	-1.5005427357752
23250	-1.49986240926665
2241	-1.49985644425098
286410	-1.49935346598359
401450	-1.49910176406732
85450	-1.49821390574972
4953	-1.4979289502919
100418960	-1.49749965947082
100144596	-1.49749965947082
100533177	-1.49749965947082
92235	-1.49722325463409
4783	-1.4971870532564
57045	-1.49712585585663
388948	-1.4960937522221
5443	-1.49591920098788
101954272	-1.49577658112015
27345	-1.4955891898972
285440	-1.49488455425175
387036	-1.49180228454323
54704	-1.49173320598938
170685	-1.49169323206657
54090	-1.49130339350691
144712	-1.49088813984041
100271493	-1.48980526768082
57406	-1.48951233798092
5371	-1.48950646179399
106479303	-1.48916922885606
28394	-1.48891581325012
100131244	-1.48859410624892
118788	-1.4875011554081
100631249	-1.48542682717024
104355145	-1.48542682717024
79504	-1.48542682717024
101410545	-1.48542682717024
100874131	-1.48542682717024
145773	-1.48213349181718
3048	-1.48179511967438
100528007	-1.48121457588333
57167	-1.48071431693524
285103	-1.47995688681328
276	-1.47876309688923
5225	-1.47867578517916
100270879	-1.47804729680464
441899	-1.47804729680464
54206	-1.47781156067992
106480249	-1.47753891773993
1623	-1.47686481366682
84296	-1.47642207668663
144568	-1.47569711223448
220388	-1.47557904121389
345611	-1.47533800954666
5794	-1.47516617909957
4600	-1.47514735253961
84848	-1.47392772135308
728591	-1.47338631366896
94235	-1.47295747520803
442253	-1.47248777146274
107985970	-1.47248777146274
101928885	-1.47162102764521
100873352	-1.47114260116399
100507466	-1.47092725747513
83879	-1.47060953431536
374900	-1.47035108521214
8490	-1.47020785016833
5046	-1.46966177840462
9404	-1.46952140892982
342346	-1.46948528330122
100128665	-1.46948528330122
126364	-1.46948528330122
106481063	-1.46948528330122
387044	-1.46948528330122
50859	-1.46948528330122
285830	-1.46944189984812
101928290	-1.46887898153105
64781	-1.46869869167463
114898	-1.46806320823202
2791	-1.46748537893242
400831	-1.46612627121131
165829	-1.46605204513968
353299	-1.46585128883348
6197	-1.46557168153019
348487	-1.46492905786476
9644	-1.46477003605536
101927323	-1.46466826700344
106479178	-1.46466826700344
9411	-1.46345192383563
8555	-1.46317606325794
6614	-1.4623432140572
10775	-1.46223034204335
25817	-1.46219867715973
5638	-1.46211935870955
10602	-1.46205601176957
10544	-1.46184860199734
170261	-1.46136312227977
2135	-1.46129782586375
8507	-1.46125993889672
645201	-1.4609737834457
