entrez	log2FoldChange
51650	0.178200506419546
107986085	0.178206657754059
8189	0.178310274127066
10434	0.178313641501268
727993	0.178387890359566
100132965	0.178405743919611
100131564	0.178507251808511
404665	0.178518401512483
26112	0.178536570828903
105369973	0.17869346056517
102800316	0.178743395430918
23236	0.17877548639485
57143	0.178935090809321
100422261	0.178983575913924
30833	0.179026704335524
338098	0.179097236048487
26229	0.179115196245427
102467147	0.179210869811263
7517	0.179306419811057
3632	0.179448393447279
57332	0.179455051526653
164	0.179470687441743
6158	0.179561367246799
442232	0.179611733618447
201501	0.179623048028654
359747	0.179636306935699
2180	0.179672458999341
26248	0.179674211066759
1327	0.179785478995413
84193	0.179800199934384
29078	0.179835269577543
100873536	0.179851333984116
28982	0.180032970269848
106480704	0.180083470129327
80746	0.18011635658781
214	0.18017132959067
23033	0.180174331199966
101929516	0.180282637105374
391524	0.180482338244355
643507	0.180585009578902
200539	0.180692951139382
55110	0.180696105099764
162427	0.180732789009383
84191	0.18075423720912
128025	0.180811498884049
100128020	0.180899682492754
101928527	0.181005269123
599	0.181050386155088
388907	0.181062814758003
254251	0.18112484618454
87171	0.18118634180476
486	0.181578912866015
2109	0.181648901343694
64693	0.181754228724284
91942	0.181841651262522
1046	0.181855293947319
101926987	0.181879974086212
5719	0.181929568732577
10557	0.181933628571824
199692	0.1821229606493
6224	0.182132004891178
594	0.182202863578527
6472	0.18231932016558
100130043	0.182335363144834
387317	0.182365746123581
7138	0.18238053641795
4523	0.18238836104038
79230	0.182468997538947
26015	0.182474970730851
254887	0.18249864242901
85378	0.182537894826703
5051	0.182581941038992
100288008	0.182651048464573
9439	0.182716888414803
84134	0.182826881135491
64858	0.183073547410996
159119	0.183210467887339
106480427	0.183215499531982
55798	0.183254735010359
7748	0.183301627021617
106478957	0.183320801454486
439953	0.183407880870922
9648	0.183412456380151
2101	0.183418083705705
124773	0.183443234822184
64419	0.183499345933709
267	0.183555972166844
1161	0.183560083430694
29763	0.183700493521557
106479518	0.183751709666355
80345	0.183798440142719
100129793	0.18396598680629
64150	0.184068444649299
100130892	0.18407828082656
455	0.184090904614471
399664	0.184215265526221
100128822	0.184248140908009
11136	0.184318925011543
265	0.184347805867042
5507	0.184473660075964
245802	0.184539885864942
79155	0.184542557071924
128872	0.184665638854398
100129543	0.184682452637418
5832	0.184833423330556
391803	0.184840767352712
84501	0.185022903809038
9208	0.185077948750675
6457	0.185165081869218
51491	0.185267973056376
619568	0.18531354079136
729686	0.185341234582052
133383	0.185380890092624
100505619	0.185412037680997
388951	0.185469588301085
60437	0.185503434243665
138428	0.185558866577541
22985	0.185799398624861
100271594	0.185923556357464
100421390	0.18593663093777
84661	0.185983272888336
2873	0.186068610020949
1025	0.186131726262295
106480473	0.186176705107801
26290	0.186205146728264
106480280	0.186213185396461
51710	0.186261635552663
28392	0.186272275575839
79794	0.186459075862591
79571	0.186493439605703
106481623	0.186578889021228
400566	0.186595133076113
643155	0.186737681609377
645960	0.186866345332531
51247	0.187000299506698
254050	0.187005639887054
51619	0.187008182093552
23360	0.187084418991033
201798	0.187220444382901
9605	0.187263998861875
3898	0.187341671489107
23062	0.187345822468431
100421702	0.187393830406403
57680	0.187430741750251
285412	0.187497517788963
5929	0.187608574415047
101927249	0.187613321751068
53349	0.187655776049851
80267	0.1876654474729
100420567	0.187667638384588
84280	0.187738638935824
50617	0.187881479447614
84324	0.188073127996982
728633	0.188389759276269
646743	0.188413252132725
100505624	0.188457170214851
100462838	0.188522619418257
494540	0.188587014579703
6534	0.18860234977695
79087	0.188619093746077
148252	0.18862294058067
387032	0.188779349332341
100128678	0.188883758240508
9650	0.188962151043332
80306	0.189009143961081
199731	0.189027896210827
164684	0.189051625718814
220885	0.189185671929292
7696	0.189226004779559
100874008	0.18927083408029
84864	0.189295573635654
84814	0.18937812761796
729146	0.189538533465017
4824	0.189621093193067
101927132	0.189696062159538
91368	0.189797254446818
10771	0.18987181884357
57096	0.189924461931859
4629	0.189931233779693
27154	0.190048589761139
6449	0.190087015179381
285389	0.190192549639071
30815	0.19022624746462
103625681	0.190276132853306
3784	0.190301883241758
139341	0.19040335095882
2926	0.190473333460118
8427	0.190481752717149
100874466	0.190542276448091
137814	0.190658649595569
57380	0.190940319524998
100652831	0.191059703136455
4199	0.191190834706502
163742	0.191273734162165
9344	0.1912872476501
100507588	0.191289358701645
9375	0.191309243779798
10155	0.191434641357826
10296	0.191452993740829
145483	0.191667796531278
347736	0.191746901051147
23590	0.191912551244239
80764	0.192005170099787
106481664	0.192184391006643
6809	0.192185845796578
83695	0.19238922905065
6567	0.192403884712945
64748	0.192436438297368
56903	0.192508104445909
3340	0.192517812076022
51090	0.192549971430606
106479126	0.192615802203764
222223	0.192648901606347
471	0.192751590000284
5322	0.192809755942399
149224	0.192912980258758
10244	0.192929953067431
1621	0.193020796037628
4292	0.193053967908667
10195	0.193068025412897
55623	0.193114150492254
10128	0.193197224653693
9028	0.19320929732567
1723	0.19321717081218
83607	0.193361735454597
127428	0.193496867559316
4682	0.193568959415237
646808	0.193575617702803
2785	0.193707919516234
400961	0.193723037974747
221409	0.193775319919626
57140	0.193851557666988
5193	0.193948708859187
7177	0.194086515968141
401540	0.194104525674537
8078	0.194130045741399
7690	0.194141077883816
2042	0.194163528448406
100420356	0.194233571682707
266697	0.194236690937191
6346	0.194283743536286
100419705	0.194306447402612
2937	0.194501732258759
3329	0.194574698554952
84300	0.194576936403492
81563	0.194613724082422
80325	0.194661762549235
100419793	0.194749453651544
28966	0.194783968112278
645506	0.194812351610615
442239	0.194922904698828
51126	0.194930545205756
3622	0.194935445360328
57610	0.194947971496836
664721	0.195013904542352
441550	0.195018228526355
317702	0.195042269721096
441870	0.195285620506692
100873283	0.195285620506692
109729142	0.195285620506692
109729166	0.195285620506692
646526	0.195285620506692
106481764	0.195285620506692
101954269	0.195285620506692
106480410	0.195285620506692
693139	0.195285620506692
391110	0.195285620506692
128368	0.195285620506692
391114	0.195285620506692
100287900	0.195285620506692
100270975	0.195285620506692
106481361	0.195285620506692
81470	0.195285620506692
388761	0.195285620506692
644651	0.195285620506692
100856810	0.195285620506692
100873264	0.195285620506692
100422716	0.195285620506692
106481773	0.195285620506692
28925	0.195285620506692
100422928	0.195285620506692
106478947	0.195285620506692
100874283	0.195285620506692
100270864	0.195285620506692
100874399	0.195285620506692
1418	0.195285620506692
105373889	0.195285620506692
106480279	0.195285620506692
101929471	0.195285620506692
106479863	0.195285620506692
106480547	0.195285620506692
106481155	0.195285620506692
100130327	0.195285620506692
106480784	0.195285620506692
116809	0.195285620506692
102723764	0.195285620506692
1447	0.195285620506692
100873914	0.195285620506692
106479297	0.195285620506692
106479791	0.195285620506692
106481291	0.195285620506692
100151672	0.195285620506692
100874117	0.195285620506692
105379033	0.195285620506692
100873460	0.195285620506692
100302203	0.195285620506692
106479797	0.195285620506692
100128240	0.195285620506692
442185	0.195285620506692
267017	0.195285620506692
100131899	0.195285620506692
100132056	0.195285620506692
100526416	0.195285620506692
106479762	0.195285620506692
414135	0.195285620506692
102724053	0.195285620506692
101929239	0.195285620506692
100616160	0.195285620506692
105375192	0.195285620506692
106479254	0.195285620506692
107075125	0.195285620506692
285893	0.195285620506692
100873175	0.195285620506692
106480305	0.195285620506692
107075127	0.195285620506692
111082988	0.195285620506692
100128412	0.195285620506692
100128132	0.195285620506692
646087	0.195285620506692
100130866	0.195285620506692
3449	0.195285620506692
28552	0.195285620506692
100132938	0.195285620506692
100873178	0.195285620506692
106480908	0.195285620506692
100422893	0.195285620506692
106479956	0.195285620506692
105376348	0.195285620506692
100289619	0.195285620506692
359769	0.195285620506692
106481264	0.195285620506692
106480580	0.195285620506692
118670	0.195285620506692
106479954	0.195285620506692
390034	0.195285620506692
119775	0.195285620506692
401666	0.195285620506692
390113	0.195285620506692
100419945	0.195285620506692
390133	0.195285620506692
81310	0.195285620506692
219482	0.195285620506692
81304	0.195285620506692
692072	0.195285620506692
106480257	0.195285620506692
106480060	0.195285620506692
403289	0.195285620506692
100129941	0.195285620506692
106480477	0.195285620506692
359782	0.195285620506692
100873630	0.195285620506692
100463528	0.195285620506692
100874432	0.195285620506692
106480709	0.195285620506692
106481142	0.195285620506692
441662	0.195285620506692
693208	0.195285620506692
401742	0.195285620506692
122742	0.195285620506692
390437	0.195285620506692
28732	0.195285620506692
442909	0.195285620506692
28482	0.195285620506692
28453	0.195285620506692
28352	0.195285620506692
390531	0.195285620506692
646052	0.195285620506692
106479988	0.195285620506692
5619	0.195285620506692
28307	0.195285620506692
28300	0.195285620506692
105371252	0.195285620506692
692111	0.195285620506692
100271525	0.195285620506692
106481889	0.195285620506692
100302124	0.195285620506692
6357	0.195285620506692
106481228	0.195285620506692
101928167	0.195285620506692
106481414	0.195285620506692
619449	0.195285620506692
106480769	0.195285620506692
106480405	0.195285620506692
101060192	0.195285620506692
106481434	0.195285620506692
170511	0.195285620506692
100130936	0.195285620506692
106480070	0.195285620506692
100126296	0.195285620506692
100423014	0.195285620506692
100132509	0.195285620506692
100874326	0.195285620506692
106480072	0.195285620506692
106481303	0.195285620506692
100873342	0.195285620506692
28780	0.195285620506692
28801	0.195285620506692
106480649	0.195285620506692
407039	0.195285620506692
106480524	0.195285620506692
100874088	0.195285620506692
729396	0.195285620506692
644129	0.195285620506692
407054	0.195285620506692
106480786	0.195285620506692
100996648	0.195285620506692
379027	0.195285620506692
100533178	0.195285620506692
140625	0.195285620506692
400735	0.195285620506692
441873	0.195285620506692
106481373	0.195285620506692
106479398	0.195285620506692
100861458	0.195285620506692
106480645	0.195285620506692
100533666	0.195285620506692
100996630	0.195285620506692
105378872	0.195285620506692
94236	0.195285620506692
171419	0.195285620506692
109729145	0.195285620506692
353141	0.195285620506692
106480563	0.195285620506692
407046	0.195285620506692
391109	0.195285620506692
100271129	0.195285620506692
100652918	0.195285620506692
105373199	0.195285620506692
106481816	0.195285620506692
100873271	0.195285620506692
391194	0.195285620506692
403244	0.195285620506692
100616307	0.195285620506692
106479264	0.195285620506692
100873324	0.195285620506692
106479942	0.195285620506692
106481239	0.195285620506692
106481374	0.195285620506692
28922	0.195285620506692
107075176	0.195285620506692
100310869	0.195285620506692
129521	0.195285620506692
101927331	0.195285620506692
106481727	0.195285620506692
106478969	0.195285620506692
100873214	0.195285620506692
107075122	0.195285620506692
100132597	0.195285620506692
100874011	0.195285620506692
100287279	0.195285620506692
100126350	0.195285620506692
100271070	0.195285620506692
106481105	0.195285620506692
106479626	0.195285620506692
109616991	0.195285620506692
106481875	0.195285620506692
106480508	0.195285620506692
106480276	0.195285620506692
107075266	0.195285620506692
106480047	0.195285620506692
79282	0.195285620506692
106481550	0.195285620506692
100874104	0.195285620506692
106480445	0.195285620506692
100874112	0.195285620506692
100187716	0.195285620506692
100873986	0.195285620506692
106480655	0.195285620506692
100861517	0.195285620506692
100873272	0.195285620506692
100420462	0.195285620506692
118425	0.195285620506692
100507096	0.195285620506692
100421495	0.195285620506692
100288825	0.195285620506692
107986319	0.195285620506692
100873433	0.195285620506692
100270673	0.195285620506692
100500881	0.195285620506692
106478997	0.195285620506692
100873439	0.195285620506692
102723526	0.195285620506692
101929681	0.195285620506692
100873446	0.195285620506692
106479887	0.195285620506692
100270837	0.195285620506692
107075161	0.195285620506692
106479543	0.195285620506692
100271317	0.195285620506692
644659	0.195285620506692
100270915	0.195285620506692
106479769	0.195285620506692
106480878	0.195285620506692
100859920	0.195285620506692
106480896	0.195285620506692
106478956	0.195285620506692
106481081	0.195285620506692
106480971	0.195285620506692
109616968	0.195285620506692
100873483	0.195285620506692
100873799	0.195285620506692
644032	0.195285620506692
107075146	0.195285620506692
106480856	0.195285620506692
106481520	0.195285620506692
100873493	0.195285620506692
100151650	0.195285620506692
28619	0.195285620506692
106479029	0.195285620506692
106479517	0.195285620506692
100507435	0.195285620506692
106481410	0.195285620506692
106481052	0.195285620506692
101926938	0.195285620506692
106479796	0.195285620506692
100616484	0.195285620506692
3513	0.195285620506692
106480296	0.195285620506692
392262	0.195285620506692
101927487	0.195285620506692
100421825	0.195285620506692
654835	0.195285620506692
101929428	0.195285620506692
100873535	0.195285620506692
103352540	0.195285620506692
100271610	0.195285620506692
106481711	0.195285620506692
100616429	0.195285620506692
254312	0.195285620506692
100302129	0.195285620506692
100873587	0.195285620506692
100128756	0.195285620506692
101926906	0.195285620506692
100873593	0.195285620506692
100420392	0.195285620506692
106481320	0.195285620506692
619552	0.195285620506692
143502	0.195285620506692
390041	0.195285620506692
390054	0.195285620506692
100873596	0.195285620506692
6290	0.195285620506692
100420589	0.195285620506692
403250	0.195285620506692
81324	0.195285620506692
390136	0.195285620506692
81221	0.195285620506692
81168	0.195285620506692
79523	0.195285620506692
81226	0.195285620506692
403272	0.195285620506692
106479964	0.195285620506692
106479381	0.195285620506692
81224	0.195285620506692
106480892	0.195285620506692
106480136	0.195285620506692
100616410	0.195285620506692
442900	0.195285620506692
105369449	0.195285620506692
100379287	0.195285620506692
5761	0.195285620506692
106480884	0.195285620506692
100419827	0.195285620506692
106480456	0.195285620506692
106480304	0.195285620506692
106480036	0.195285620506692
106479906	0.195285620506692
106481204	0.195285620506692
407016	0.195285620506692
106480469	0.195285620506692
106480913	0.195285620506692
100653396	0.195285620506692
100873631	0.195285620506692
105370013	0.195285620506692
106479010	0.195285620506692
102723318	0.195285620506692
100874518	0.195285620506692
100873795	0.195285620506692
100873870	0.195285620506692
100873855	0.195285620506692
677814	0.195285620506692
100862725	0.195285620506692
101926930	0.195285620506692
100874143	0.195285620506692
100506925	0.195285620506692
100873368	0.195285620506692
100419149	0.195285620506692
100129777	0.195285620506692
79314	0.195285620506692
28689	0.195285620506692
28674	0.195285620506692
28679	0.195285620506692
28727	0.195285620506692
101927062	0.195285620506692
105370425	0.195285620506692
317778	0.195285620506692
106481352	0.195285620506692
100147828	0.195285620506692
106479958	0.195285620506692
106479650	0.195285620506692
100873641	0.195285620506692
106481083	0.195285620506692
283587	0.195285620506692
106479135	0.195285620506692
767611	0.195285620506692
106480766	0.195285620506692
100033414	0.195285620506692
503519	0.195285620506692
101930745	0.195285620506692
100506530	0.195285620506692
106480791	0.195285620506692
106479324	0.195285620506692
503635	0.195285620506692
106481820	0.195285620506692
390652	0.195285620506692
106480292	0.195285620506692
100151658	0.195285620506692
104266959	0.195285620506692
106480308	0.195285620506692
100616405	0.195285620506692
28312	0.195285620506692
642652	0.195285620506692
100130059	0.195285620506692
106480643	0.195285620506692
442901	0.195285620506692
106480409	0.195285620506692
692214	0.195285620506692
105371350	0.195285620506692
106479756	0.195285620506692
4991	0.195285620506692
100616401	0.195285620506692
100126313	0.195285620506692
106481920	0.195285620506692
106479773	0.195285620506692
106480693	0.195285620506692
106480073	0.195285620506692
106480707	0.195285620506692
677849	0.195285620506692
100616294	0.195285620506692
106481279	0.195285620506692
106481930	0.195285620506692
106480022	0.195285620506692
100505853	0.195285620506692
105372207	0.195285620506692
100847049	0.195285620506692
407010	0.195285620506692
106481015	0.195285620506692
100312833	0.195285620506692
106479276	0.195285620506692
2866	0.195285620506692
100616163	0.195285620506692
100271591	0.195285620506692
100861443	0.195285620506692
100422979	0.195285620506692
693228	0.195285620506692
140695	0.195285620506692
106479424	0.195285620506692
106478911	0.195285620506692
128820	0.195285620506692
106481577	0.195285620506692
106480605	0.195285620506692
100873728	0.195285620506692
54143	0.195285620506692
100151643	0.195285620506692
100288323	0.195285620506692
386684	0.195285620506692
23749	0.195285620506692
100130338	0.195285620506692
644768	0.195285620506692
644773	0.195285620506692
106479021	0.195285620506692
100302118	0.195285620506692
28805	0.195285620506692
106481307	0.195285620506692
106478925	0.195285620506692
107075123	0.195285620506692
100616467	0.195285620506692
170062	0.195285620506692
100130359	0.195285620506692
729201	0.195285620506692
349386	0.195285620506692
106480650	0.195285620506692
406875	0.195285620506692
100130843	0.195285620506692
100422431	0.195285620506692
100874490	0.195285620506692
100313839	0.195285620506692
728458	0.195285620506692
106478926	0.195285620506692
100132421	0.195285620506692
6803	0.195285620506692
442864	0.195285620506692
100418709	0.195285620506692
106480721	0.195285620506692
378014	0.195285620506692
286573	0.195285620506692
100873305	0.195285620506693
359763	0.195285620506693
105377946	0.195285620506693
106480104	0.195285620506693
105369729	0.195285620506693
100113389	0.195285620506693
54949	0.195299044017028
83606	0.19531512326554
55280	0.195406887976959
129831	0.195425879912461
286343	0.195453878005277
8621	0.195476082005453
161003	0.195662636352801
84327	0.19567541262487
192286	0.195830484242267
6144	0.196201493750752
101928460	0.19626424512404
4704	0.196267801389822
83464	0.196481986103601
5255	0.196499654783284
84520	0.196510147439
100128603	0.196601885435139
554	0.196612056539663
692225	0.19665718167138
147150	0.196687699229586
8790	0.196698614209994
106479114	0.196773798745507
26058	0.196846850682395
1120	0.197205009491895
403297	0.197208753661613
5872	0.197297674317258
389537	0.197300387271898
151276	0.197383288291302
23161	0.197444284352312
23140	0.197504171425478
653737	0.197556565802201
26090	0.197777850169904
442661	0.197866553986129
115209	0.197944267570053
283464	0.198076853733938
106480432	0.198301153562051
54785	0.198459042600065
57119	0.198502343340764
29915	0.1986024864236
199720	0.198640696529825
153527	0.198648657905087
2548	0.198691135236592
11098	0.198723404495324
80273	0.198775009503142
26354	0.198808866113907
550	0.198994425985627
5162	0.199087239376185
23059	0.199216148823092
4683	0.199430690184624
100133285	0.199728881137991
51157	0.199894042886601
140680	0.199970421985725
54623	0.199991720940897
57787	0.20001957701175
175	0.200170366597011
28958	0.200359783022455
56850	0.200429374966047
7515	0.200457881339346
442291	0.200461833002514
90624	0.200529035254822
3911	0.200542337789285
100132940	0.200545903910002
4301	0.200594215092658
386665	0.200658046815078
26531	0.200691161228579
138159	0.200724919254509
23558	0.20076654245883
9197	0.200785121879332
55794	0.200848459363765
100129743	0.200992226661133
85452	0.201035664191343
1629	0.201104226236482
374918	0.201207627226207
441898	0.201255327225448
8502	0.201274897766832
100124332	0.201380539932051
644877	0.201384646060939
9829	0.201396262014726
157317	0.20140332929868
651144	0.201433258942687
84626	0.20154534654047
23118	0.201666506331948
55260	0.201670609121171
9013	0.201767815978723
79934	0.201780320009503
23270	0.201786237052653
283	0.201792273658711
84058	0.201858739100959
22846	0.201891049682774
56259	0.201909820893057
11091	0.201981318762394
284417	0.202011816010767
51633	0.202026688258963
342132	0.202195475035037
63874	0.202302799690159
7355	0.202372834823741
9372	0.202380770002824
57805	0.202529202562662
51629	0.202619134101237
90488	0.202743095128351
101928685	0.20275770588325
101928736	0.202849186974666
57706	0.202939492361664
100421313	0.202999710622945
57474	0.20300039544771
84064	0.203085641206176
106480862	0.203295700790753
158078	0.203541328578838
105370458	0.203589662724431
2260	0.203602005686996
4350	0.203620868455121
55776	0.203710963279096
50810	0.203848120246148
319144	0.203876640100393
100652899	0.20393053330385
64795	0.203933518278561
57665	0.203966760148208
653786	0.203982076418085
60385	0.204144187827514
171560	0.204290651836923
57130	0.204301347285541
340307	0.20431934770431
7186	0.204778763961271
647859	0.204790924132544
54840	0.204792964839006
10084	0.2047964409972
87769	0.204838229706606
4327	0.204860048754403
23592	0.20491316857053
27079	0.20499170940212
1857	0.204994663036084
7004	0.205012201597032
144501	0.205080701569678
125919	0.205098924269147
126014	0.205141049200873
50511	0.205185386653605
5682	0.20520384501965
6047	0.205293500388598
106480303	0.205294037634552
117583	0.20541389929256
55957	0.205432530606448
100631249	0.205473345977775
677793	0.20549296827097
1665	0.205553940068842
105372999	0.205740320512459
7381	0.205758882989056
1643	0.205803419464831
22984	0.205817193828876
440577	0.205846557772799
5546	0.205927952493241
138199	0.206080985133778
644809	0.206167225488511
220786	0.206180841954788
28988	0.206271887409251
6182	0.206427190106165
100289574	0.206497847705285
107986313	0.206623595711593
56915	0.206730160360648
91750	0.206745597799141
116983	0.206770493826632
317768	0.206933384178971
57542	0.206998909532604
100506164	0.207145629593979
57614	0.207230106724034
10325	0.207396432307475
728843	0.207436183228936
101929412	0.207547999502273
56927	0.207561415382594
100131609	0.207604483805742
8729	0.207780287862481
55291	0.207781093731039
160762	0.207837425491029
10430	0.207894893728292
84444	0.207961742919448
10301	0.20814319206102
390539	0.208289032216343
100130368	0.208309836785852
26146	0.208422603386551
5692	0.208482704162902
402117	0.208565359224847
11021	0.208572314897598
375318	0.208797845682511
51343	0.208854411584009
100874317	0.208880174994811
390816	0.209028781904077
4548	0.209120118706761
54890	0.209270964639114
644096	0.209292953727928
57150	0.209541644464379
80740	0.209577422541818
3324	0.209646917375283
5483	0.209677640715538
728175	0.209704405754225
55585	0.209860364477246
7535	0.209876388084409
123606	0.209981231587066
55508	0.209996855894917
285613	0.210191906535767
166968	0.210231616855652
100240710	0.210257854036333
348793	0.210278794364603
1603	0.210358026423257
100131031	0.210370013561529
10067	0.210373912714742
64805	0.210482156372403
340168	0.210497297615247
65008	0.210575128136504
81115	0.210718599871926
200205	0.210794192608431
127002	0.210822600831143
2971	0.210880072788413
9427	0.210880374246211
6046	0.210996283567963
253573	0.211071622402105
23086	0.211120108838433
79731	0.211127013926693
100129973	0.211196532433294
402643	0.211250042475786
445573	0.211289207068778
51084	0.21147190339853
100287227	0.211617174298794
23251	0.211623810792788
9801	0.211632130431636
283412	0.21178693515835
4712	0.211833049875225
8717	0.211875500477944
171392	0.211923399166879
100873905	0.212129437670959
101410536	0.212216419157018
109729184	0.212410106625124
51094	0.212503867684339
100421350	0.21256721014905
5025	0.212569859511809
9040	0.212742375896472
57002	0.212744897604857
646614	0.212777544843276
7471	0.212886525854889
7673	0.212926160153114
79848	0.213151173999284
170514	0.213229055637715
26355	0.213242491557103
644820	0.213272351155628
100616168	0.213281624653231
23060	0.213391155716513
100271386	0.213400639546339
116969	0.213491491357902
79854	0.213509614365384
284309	0.21354583809553
100129994	0.213570287474142
54858	0.213663574415499
106479561	0.21368497124982
730029	0.213685415621521
2935	0.213764887145838
728558	0.213779931411174
128387	0.213922787426338
2764	0.213962905326534
9528	0.214149141888409
54700	0.214237641387324
9158	0.214338472461704
503645	0.214346367833286
54531	0.214520980236478
163033	0.214524166990092
54505	0.214537161508542
728010	0.214551406809337
257364	0.214638150792339
10111	0.214647162970583
653665	0.21472528146608
6222	0.214792887146861
7767	0.214838226308672
57050	0.215029531492226
100505583	0.215097429251593
106480673	0.215112686083567
91137	0.215238889777143
55715	0.215339263195014
10294	0.215417798351677
79646	0.215835777144102
54496	0.215919694856582
26275	0.21597132286531
643343	0.216099236108101
51248	0.216109763132522
80000	0.216128222005
9129	0.216175768527406
100421577	0.216250860836408
51335	0.216316322635553
57700	0.216321853441564
2553	0.216377699133332
93134	0.216448260045129
692076	0.216486381771289
115294	0.216489314847241
29100	0.216539718801278
55902	0.21661526719096
340120	0.216675436985481
6399	0.216795179351539
100874464	0.216902397003664
654466	0.216955321014577
1661	0.217017494427156
6103	0.217204530023838
2803	0.217245718227753
642627	0.217324173216988
647589	0.21740444007583
84066	0.217440351055832
731779	0.217456867182045
80018	0.217475987698369
10322	0.217499594325982
80110	0.217609415594795
6636	0.217700657668111
57192	0.217760190477559
121006	0.217793960902406
9592	0.217960592150936
100132917	0.217965787128923
25851	0.218006926983674
391508	0.218066591530754
4642	0.218131801279889
1232	0.218207410113417
100873648	0.218251790291825
100288757	0.218367791088957
23096	0.218548412006537
100128890	0.218706898357632
100419031	0.218717955606927
284369	0.218964102088484
10807	0.219126801832167
403282	0.219142864557892
122740	0.219205875498056
100286938	0.219209295271294
79752	0.219235861492993
9679	0.219355847737621
255220	0.219359045430668
6342	0.219366266954383
414157	0.219404321412842
161502	0.219535323913527
728664	0.219545200214367
100271543	0.219576226262663
100131526	0.219824158415995
9877	0.219879185953911
54931	0.219909472562631
79109	0.21994579871205
3276	0.219994190380007
55090	0.220012965942948
100419187	0.220022027866409
2880	0.220042753005549
124222	0.22014223946347
23641	0.220149046861007
55139	0.220209002089678
100271146	0.220252326809639
654433	0.220286584030603
81566	0.220312199958901
1407	0.220317490747221
23012	0.22039038756667
2216	0.220393921308224
79939	0.22040542543484
7773	0.220441247940561
109616962	0.220561377242918
100862850	0.220566977327316
90768	0.220570509677294
4782	0.220744792425683
107984958	0.220777795657176
100128936	0.220819184418354
693220	0.220941296020469
6574	0.220974696087939
79005	0.221025627424251
9455	0.221170812245705
23130	0.221322077433782
58490	0.221325336655502
5720	0.221391667418341
10349	0.221405125380707
8994	0.221437021825027
106478912	0.221465282358258
4976	0.221490656468756
2244	0.221594892249893
399821	0.221612051876023
283232	0.221621728726114
80347	0.22166680748447
196264	0.221681323707298
65997	0.221755624599837
724031	0.221788572785068
3615	0.221916658431855
644218	0.222118011911097
23219	0.222146572828662
101928715	0.222173441197776
54882	0.222188071019691
100420558	0.222273311476663
642946	0.222326432593025
124152	0.222473856553083
646723	0.222583318209493
51161	0.222612709222902
101928108	0.222621214425525
728737	0.222695786566138
255231	0.222792089482012
100131983	0.222827436514281
100505666	0.222913646005488
904	0.22303032575057
5681	0.223084831825851
84068	0.223108810275032
64794	0.223115205137081
8505	0.223125537914725
51025	0.22316876097533
100874462	0.223214370691041
414200	0.223351537587303
285429	0.223432667646821
100421379	0.223531803318168
54822	0.223602660269777
402569	0.223664342031631
29028	0.223678498203364
84337	0.223684616305444
55500	0.22389265297261
106479573	0.224049491806796
7508	0.224137216820506
10129	0.224232877637915
1757	0.224272036060455
129870	0.224350184780775
55213	0.224372423757933
10048	0.22438337475349
10263	0.224420637478916
60678	0.224422340333704
645715	0.22449921077612
65117	0.224678795701
23474	0.224709655260391
100533662	0.224756478926372
57139	0.224829291577153
8420	0.22485436039803
7976	0.22490251850391
93654	0.224953824894896
326300	0.224959805293331
25973	0.22497989224277
100505591	0.225029699351163
84292	0.225367048636795
107075169	0.225392068029414
79685	0.225697123609439
135942	0.225741900705655
54344	0.225762080913028
256158	0.225763576338944
3959	0.225872011891904
113829	0.226110493420851
100130335	0.226160064518046
10591	0.226165538659282
100287461	0.226229965371476
677807	0.226351321940136
84188	0.22639193091993
375	0.226449811438607
58526	0.226711783281163
400508	0.226727944844614
652991	0.226741248416407
403296	0.226828811463715
55571	0.226831680813621
259292	0.226900844009194
106481609	0.226907864398151
100129315	0.226914776461028
730086	0.226940776145935
135114	0.226973328977201
5718	0.226989016336324
7701	0.226992499585414
6152	0.227083110270573
7552	0.227133861494321
57456	0.227163837813176
106479554	0.227195876897705
55758	0.227312439973868
1113	0.227376155297575
53841	0.227488823086453
79682	0.227516507227887
359745	0.227654085866862
106479127	0.227847767243021
6142	0.227875940742863
92293	0.227904244070943
100420342	0.228066001338815
727810	0.228237930081277
2962	0.228246984873915
106479464	0.228254144612913
8924	0.228277104305523
6513	0.228364290400301
100289264	0.228385727079796
7565	0.228417112301661
10121	0.228422588533611
342933	0.228632638993822
100288904	0.228657316400702
11019	0.22866344092727
26608	0.228713961959518
84964	0.228723503197853
100118954	0.228758064774216
124149	0.228786792341689
64714	0.228789580768784
4660	0.228863281695068
4331	0.228865950944436
284365	0.228919156368014
100507290	0.22895790376844
106866913	0.228960620496137
27252	0.229024669013976
57546	0.229110163956039
100861470	0.229265557091014
653319	0.229315626134173
90326	0.229403598219514
57621	0.22959513075294
51107	0.229610037857805
8927	0.229622200630436
57446	0.22971404721411
55328	0.230082856244169
100129295	0.230102735468405
5830	0.230140366188698
339799	0.230288859090196
10247	0.230303470019719
22905	0.230315517561418
2689	0.230340735439307
1349	0.230433710428525
1317	0.230590737220088
56652	0.230677491894794
7594	0.230907182373421
6465	0.230927986591084
728689	0.231019070627222
974	0.231123532147762
28850	0.231223680519037
100874154	0.231246294351855
56339	0.231251996221164
100128124	0.231256146680984
727914	0.231316601310945
55651	0.23140577590242
126536	0.231544058014879
84270	0.231551561874061
1366	0.231582335138873
80230	0.231599685089152
112574	0.23161023170404
162966	0.23163105849713
166824	0.231647072638682
