"","Name","Description","posRNAaverage","negRNAaverage","RPPA_transform_pos","RPPA_transform_neg"
"507","ENSG00000198435.2","NRARP",8.15527777777778,8.87272727272727,-2.43715287992862,-0.41096651737726
"508","ENSG00000197070.9","ARRDC1",158.385555555556,56.3618181818182,1.62988206219199,0.121089593044738
"509","ENSG00000107929.10","LARP4B",39.0725,43.7290909090909,-1.60016166250517,-0.0204443805075432
"510","ENSG00000185736.11","ADARB2",0.175833333333333,1.23545454545455,-2.65317244571995,-0.496532645170345
"511","ENSG00000205696.4","ADARB2-AS1",0.166388888888889,0.0245454545454545,-2.65342812577415,-0.51009937320515
"512","ENSG00000197308.4","GATA3-AS1",5.23444444444444,1.51272727272727,-2.51622569669029,-0.49342614963685
"513","ENSG00000228312.1","GAPDHP45",0.0363888888888889,0.0209090909090909,-2.65694748652017,-0.510140114130179
"514","ENSG00000152487.6","ARL5B-AS1",0.710277777777778,0.86,-2.63870396265295,-0.500739145679635
"515","ENSG00000165997.4","ARL5B",8.19722222222222,10.0045454545455,-2.43601735968792,-0.398285904461846
"516","ENSG00000165309.9","ARMC3",0.483611111111111,0.305454545454545,-2.64484028395372,-0.506952136746625
"517","ENSG00000229932.2","YWHAZP3",3.75527777777778,4.94090909090909,-2.55626970517873,-0.455017642565344
"518","ENSG00000107863.12","ARHGAP21",20.6563888888889,40.2236363636364,-2.09872272818899,-0.0597186322359254
"519","ENSG00000238021.2","ARMC4P1",0.110833333333333,0.0172727272727273,-2.65493212609296,-0.510180855055208
"520","ENSG00000169126.11","ARMC4",1.69444444444444,0.694545454545454,-2.61206059700515,-0.502592857768475
"521","ENSG00000165322.13","ARHGAP12",14.6694444444444,17.8490909090909,-2.26080132254603,-0.310397543942082
"522","ENSG00000148498.11","PARD3",25.7375,38.6809090909091,-1.96116685903021,-0.0770029696796661
"523","ENSG00000226386.1","PARD3-AS1",0.424722222222222,0.459090909090909,-2.64643452429166,-0.505230832664131
"524","ENSG00000225355.1","ARL6IP1P2",0.203333333333333,0.168181818181818,-2.65242796556214,-0.508490106666487
"525","ENSG00000198105.7","ZNF248",6.33138888888889,7.1,-2.4865292103953,-0.430827718329113
"526","ENSG00000175395.11","ZNF25",2.06222222222222,2.06636363636364,-2.6021041148946,-0.487223343801118
"527","ENSG00000234541.2","CHEK2P5",0,0,-2.657932606729,-0.510374374449098
"528","ENSG00000196793.9","ZNF239",8.7425,7.03636363636364,-2.42125559655875,-0.431540684517128
"529","ENSG00000165512.4","ZNF22",9.89361111111111,18.7481818181818,-2.39009270995292,-0.300324350228553
"530","ENSG00000128805.10","ARHGAP22",3.13722222222222,2.83,-2.57300170872554,-0.478667749544935
"531","ENSG00000248682.1","ARHGAP22-IT1",0.0108333333333333,0.0154545454545455,-2.65763932666683,-0.510201225517723
"532","ENSG00000227345.4","PARG",11.7055555555556,11.4972727272727,-2.34103973955478,-0.38156175473726
"533","ENSG00000214982.6","PARGP1",10.2966666666667,10.8709090909091,-2.37918118763992,-0.388579379073581
"534","ENSG00000150275.13","PCDH15",0.0261111111111111,0.0409090909090909,-2.65722572657915,-0.509916039042517
"535","ENSG00000236993.2","GAPDHP21",0.163888888888889,0.0245454545454545,-2.65349580578849,-0.51009937320515
"536","ENSG00000122872.8","ARL4P",0.0125,0.00818181818181818,-2.65759420665726,-0.510282707367782
"537","ENSG00000150347.10","ARID5B",5.70861111111111,8.87727272727273,-2.50338905396921,-0.410915591220973
"538","ENSG00000060339.9","CCAR1",54.8547222222222,60.0481818181818,-1.17290525193635,0.162390705793335
"539","ENSG00000229001.1","ACTBP14",0.00833333333333333,0.00272727272727273,-2.65770700668117,-0.510343818755326
"540","ENSG00000079332.10","SAR1A",51.9877777777778,48.65,-1.25051918838877,0.0346882762885492
"541","ENSG00000148730.6","EIF4EBP2",30.0555555555556,31.4927272727273,-1.84426843425036,-0.157537593231616
